"id_order","product_id","product_name","product_quantity","product_price","total_price_tax_incl","total_price_tax_excl","id_product","id_manufacturer","name","location","city","current_state","name","preorder","invoice_date","delivery_date","total_paid","total_paid_tax_excl","total_paid_real","total_shipping","category","date_invoice","date_delivery"
"36349","50934","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","50934","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-17 17:19:03","2023-04-17 18:00:00","547.820000","449.000000","547.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-17"
"36350","26464","Death by Chocolate Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","26464","177","CZW_62749","Andheri West","Mumbai","93","Dispatching","1","2023-04-17 17:32:35","2023-04-17 18:00:00","547.820000","449.000000","547.820000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36351","89008","Black Forest Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","859.000000","1013.620000","859.000000","89008","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","1","2023-04-17 17:40:17","2023-04-18 11:00:00","862.620000","708.000000","862.620000","0.000000","Eggless Cakes","2023-04-17","2023-04-18"
"36351","87646","To My Better Half Greeting Card","1","49.000000","49.000000","49.000000","87646","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","1","2023-04-17 17:40:17","2023-04-18 11:00:00","862.620000","708.000000","862.620000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36352","46925","Chocolate Truffle Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","939.000000","1108.020000","939.000000","46925","138","CZW_50861","Vashi","Mumbai","106","Delivered - Shipsy","0","2023-04-17 17:48:41","2023-04-17 17:48:41","692.020000","523.000000","692.020000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36352","46735","Sparkle Candle","1","35.000000","35.000000","35.000000","46735","138","CZW_50861","Vashi","Mumbai","106","Delivered - Shipsy","0","2023-04-17 17:48:41","2023-04-17 17:48:41","692.020000","523.000000","692.020000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36352","58765","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58765","138","CZW_50861","Vashi","Mumbai","106","Delivered - Shipsy","0","2023-04-17 17:48:41","2023-04-17 17:48:41","692.020000","523.000000","692.020000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36353","48731","Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","48731","187","CZW_66692","Wagholi","Pune","93","Dispatching","1","2023-04-17 17:51:36","2023-04-17 18:00:00","512.420000","419.000000","512.420000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36354","46405","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","46405","106","CZW_54987","Rani Bagh","Delhi","106","Delivered - Shipsy","0","2023-04-17 18:01:18","2023-04-17 18:01:18","589.240000","469.000000","589.240000","0.000000","Anniversary Special Cakes","2023-04-17","2023-04-17"
"36354","45976","Knife and Candle","1","1.000000","1.000000","1.000000","45976","106","CZW_54987","Rani Bagh","Delhi","106","Delivered - Shipsy","0","2023-04-17 18:01:18","2023-04-17 18:01:18","589.240000","469.000000","589.240000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36354","45736","Pineapple Pastry","1","89.000000","105.020000","89.000000","45736","106","CZW_54987","Rani Bagh","Delhi","106","Delivered - Shipsy","0","2023-04-17 18:01:18","2023-04-17 18:01:18","589.240000","469.000000","589.240000","0.000000","Pastries","2023-04-17","2023-04-17"
"36355","39797","Kaju Barfi Cake - Select Weight : 500 gms (Serves 4-6)","1","779.000000","919.220000","779.000000","39797","89","CZW_11701","Whitefield","Bangalore","98","Rider Assigned","1","2023-04-17 18:08:16","2023-04-18 09:00:00","761.240000","569.000000","761.240000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-18"
"36355","39558","Knife and Candle","1","1.000000","1.000000","1.000000","39558","89","CZW_11701","Whitefield","Bangalore","98","Rider Assigned","1","2023-04-17 18:08:16","2023-04-18 09:00:00","761.240000","569.000000","761.240000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36355","39895","Brownie Cheesecake Jar","1","289.000000","341.020000","289.000000","39895","89","CZW_11701","Whitefield","Bangalore","98","Rider Assigned","1","2023-04-17 18:08:16","2023-04-18 09:00:00","761.240000","569.000000","761.240000","0.000000","Cheesecake Jars","2023-04-17","2023-04-18"
"36356","44387","Dark Chocolate Pinata Heart Shape Dome Cake - Select Cake : Chocolate Truffle Cake","1","709.000000","836.620000","709.000000","44387","137","CZW_49891","Thane West","Mumbai","98","Rider Assigned","1","2023-04-17 18:17:17","2023-04-18 17:00:00","636.620000","509.000000","636.620000","0.000000","Pinata Cakes","2023-04-17","2023-04-18"
"36357","28348","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","28348","85","CZW_43038","Magadi Road ","Bangalore","93","Dispatching","1","2023-04-17 18:21:12","2023-04-17 22:00:00","547.820000","449.000000","547.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-17"
"36358","26041","Butterscotch Overload Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","879.000000","1037.220000","879.000000","26041","87","CZW_3179","Rajaji nagar","Bangalore","93","Dispatching","0","2023-04-17 18:25:07","2023-04-17 18:25:07","1037.220000","879.000000","1037.220000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36359","44703","Kaju Barfi Cake - Select Weight : 500 gms (Serves 4-6)","1","779.000000","919.220000","779.000000","44703","103","CZW_48772","SVP","Coimbatore","93","Dispatching","1","2023-04-17 18:35:15","2023-04-17 22:00:00","898.220000","758.000000","898.220000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-17"
"36359","44135","Happy Birthday Candles","1","179.000000","179.000000","179.000000","44135","103","CZW_48772","SVP","Coimbatore","93","Dispatching","1","2023-04-17 18:35:15","2023-04-17 22:00:00","898.220000","758.000000","898.220000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36360","88471","Mango Fruit Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","88471","166","CZW_61419","Kadugudi","Bangalore","93","Dispatching","0","2023-04-17 19:03:54","2023-04-17 19:03:54","477.020000","389.000000","477.020000","0.000000","Egg Cakes","2023-04-17","2023-04-17"
"36361","26033","Mango Gateaux Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","26033","87","CZW_3179","Rajaji nagar","Bangalore","94","Receiving","0","2023-04-17 19:14:51","2023-04-17 19:14:51","612.420000","519.000000","612.420000","0.000000","Egg Cakes","2023-04-17","2023-04-17"
"36362","39801","Gulab Jamun Red Velvet Cake - Select Weight : 1 Kg (Serves 9-10)","1","1689.000000","1993.020000","1689.000000","39801","89","CZW_11701","Whitefield","Bangalore","98","Rider Assigned","0","2023-04-17 19:17:33","2023-04-17 19:17:33","1493.020000","1189.000000","1493.020000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-17"
"36363","32353","French Blueberry Cheese Cake [500gm]","1","1089.000000","1285.020000","1089.000000","32353","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-17 19:21:44","2023-04-17 19:21:44","1285.020000","1089.000000","1285.020000","0.000000","Cheesecakes [500gm]","2023-04-17","2023-04-17"
"36365","27732","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","27732","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-17 19:23:33","2023-04-17 19:23:33","683.220000","579.000000","683.220000","0.000000","Anniversary Special Cakes","2023-04-17","2023-04-17"
"36364","28296","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","28296","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","1","2023-04-17 19:22:23","2023-04-18 22:00:00","512.820000","414.000000","512.820000","0.000000","Eggless Cakes","2023-04-17","2023-04-18"
"36364","27912","Magic Candles","1","65.000000","65.000000","65.000000","27912","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","1","2023-04-17 19:22:23","2023-04-18 22:00:00","512.820000","414.000000","512.820000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36366","54865","Red Velvet Cheesecake [500gm]","1","1059.000000","1249.620000","1059.000000","54865","147","CZW_3178","Mundhwa","Pune","93","Dispatching","0","2023-04-17 19:24:10","2023-04-17 19:24:10","749.620000","559.000000","749.620000","0.000000","Cheesecakes [500gm]","2023-04-17","2023-04-17"
"36367","27066","Magic Candles","1","65.000000","65.000000","65.000000","27066","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","1","2023-04-17 19:24:20","2023-04-18 18:00:00","513.820000","415.000000","513.820000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36367","27062","Knife and Candle","1","1.000000","1.000000","1.000000","27062","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","1","2023-04-17 19:24:20","2023-04-18 18:00:00","513.820000","415.000000","513.820000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36367","27398","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","27398","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","1","2023-04-17 19:24:20","2023-04-18 18:00:00","513.820000","415.000000","513.820000","0.000000","Eggless Cakes","2023-04-17","2023-04-18"
"36368","31428","French Blueberry Cheese Cake [500gm]","1","1089.000000","1285.020000","1089.000000","31428","180","CZW_63586","Sarjapur","Bangalore","106","Delivered - Shipsy","0","2023-04-17 19:28:21","2023-04-17 19:28:21","785.020000","589.000000","785.020000","0.000000","Cheesecakes [500gm]","2023-04-17","2023-04-17"
"36369","35525","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","35525","118","CZW_3181","KPHB","Hyderabad","93","Dispatching","0","2023-04-17 19:28:22","2023-04-17 19:28:22","683.220000","579.000000","683.220000","0.000000","Anniversary Special Cakes","2023-04-17","2023-04-17"
"36370","30963","Gulab Jamun Vanilla Cake - Select Weight : 500 gms (Serves 4-6)","1","689.000000","813.020000","689.000000","30963","180","CZW_63586","Sarjapur","Bangalore","94","Receiving","0","2023-04-17 19:35:41","2023-04-17 19:35:41","866.070000","742.050000","866.070000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-17"
"36370","30412","Magic Candles","1","65.000000","65.000000","65.000000","30412","180","CZW_63586","Sarjapur","Bangalore","94","Receiving","0","2023-04-17 19:35:41","2023-04-17 19:35:41","866.070000","742.050000","866.070000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36370","30415","Flower Candle","1","119.000000","119.000000","119.000000","30415","180","CZW_63586","Sarjapur","Bangalore","94","Receiving","0","2023-04-17 19:35:41","2023-04-17 19:35:41","866.070000","742.050000","866.070000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36371","29608","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","29608","72","CZW_3514","Banashankari","Bangalore","106","Delivered - Shipsy","0","2023-04-17 19:46:23","2023-04-17 19:46:23","477.020000","389.000000","477.020000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36372","35000","Pineapple Vanilla Cake - Select Weight : 1 Kg (Serves 9-10)","1","889.000000","1049.020000","889.000000","35000","118","CZW_3181","KPHB","Hyderabad","81","Partial refund - Damaged","1","2023-04-17 19:59:10","2023-04-17 22:00:00","849.020000","689.000000","849.020000","0.000000","Egg Cakes","2023-04-17","2023-04-17"
"36373","31653","Black Forest Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","31653","75","CZW_3166","BTM Layout","Bangalore","99","Pickup Completed","1","2023-04-17 20:00:09","2023-04-17 20:00:00","636.020000","539.000000","636.020000","0.000000","Egg Cakes","2023-04-17","2023-04-17"
"36375","33029","Knife and Candle","1","1.000000","1.000000","1.000000","33029","116","CZW_33753","HIMAYATH NAGAR","Hyderabad","99","Pickup Completed","1","2023-04-17 20:01:20","2023-04-17 20:00:00","684.820000","550.000000","684.820000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36375","58196","Heart Shaped Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Butterscotch, Select Variant : Egg","1","749.000000","883.820000","749.000000","58196","116","CZW_33753","HIMAYATH NAGAR","Hyderabad","99","Pickup Completed","1","2023-04-17 20:01:20","2023-04-17 20:00:00","684.820000","550.000000","684.820000","0.000000","Photo Cakes","2023-04-17","2023-04-17"
"36374","48828","3rd Birthday Cake - Select Flavour : Chocolate - 1 kg","1","1159.000000","1367.620000","1159.000000","48828","186","CZW_66850","Lohegaon","Pune","93","Dispatching","1","2023-04-17 20:00:37","2023-04-17 20:00:00","868.620000","660.000000","868.620000","0.000000","Kids Birthday Photo Cakes","2023-04-17","2023-04-17"
"36374","47884","Knife and Candle","1","1.000000","1.000000","1.000000","47884","186","CZW_66850","Lohegaon","Pune","93","Dispatching","1","2023-04-17 20:00:37","2023-04-17 20:00:00","868.620000","660.000000","868.620000","0.000000","Optional Addons","2023-04-17","2023-04-17"
"36376","58528","Happy Birthday Greeting Card","2","49.000000","98.000000","98.000000","58528","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:09:36","2023-04-18 10:00:00","646.820000","548.000000","646.820000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36376","31797","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","31797","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:09:36","2023-04-18 10:00:00","646.820000","548.000000","646.820000","0.000000","Eggless Cakes","2023-04-17","2023-04-18"
"36376","31538","Knife and Candle","1","1.000000","1.000000","1.000000","31538","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:09:36","2023-04-18 10:00:00","646.820000","548.000000","646.820000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36377","32012","Kaju Barfi Cake - Select Weight : 1 Kg (Serves 9-10)","1","1169.000000","1379.420000","1169.000000","32012","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:10:19","2023-04-18 09:00:00","880.420000","670.000000","880.420000","0.000000","Exclusive Indian Fusion Cakes","2023-04-17","2023-04-18"
"36377","31538","Knife and Candle","1","1.000000","1.000000","1.000000","31538","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:10:19","2023-04-18 09:00:00","880.420000","670.000000","880.420000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36379","36399","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","36399","100","CZW_58549","Mogappair","Chennai","93","Dispatching","0","2023-04-17 20:22:50","2023-04-17 20:22:50","565.220000","479.000000","565.220000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36378","31797","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","31797","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:21:06","2023-04-17 22:00:00","647.820000","549.000000","647.820000","0.000000","Eggless Cakes","2023-04-17","2023-04-17"
"36380","44964","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","44964","88","CZW_3172","Sanjaynagar","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:25:27","2023-04-18 09:00:00","582.220000","478.000000","582.220000","0.000000","Anniversary Special Cakes","2023-04-17","2023-04-18"
"36380","44408","Party Balloons (Pack of 10)","1","99.000000","99.000000","99.000000","44408","88","CZW_3172","Sanjaynagar","Bangalore","106","Delivered - Shipsy","1","2023-04-17 20:25:27","2023-04-18 09:00:00","582.220000","478.000000","582.220000","0.000000","Optional Addons","2023-04-17","2023-04-18"
"36381","58596","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58596","83","CZW_3171","Koramangla","Bangalore","93","Dispatching","0","2023-04-17 20:30:47","2023-04-17 20:30:48","790.020000","639.000000","790.020000","0.000000","Photo Cakes","2023-04-17","2023-04-17"
"36383","45650","Flower Candle","1","119.000000","119.000000","119.000000","45650","107","CZW_59150","Mayur Vihar","Delhi","93","Dispatching","1","2023-04-17 20:49:05","2023-04-17 21:00:00","964.020000","759.000000","964.020000","0.000000","Optional Addons","2023-04-17","2023-04-17"
